Found local copy...
Found local copy...
Found local copy...
These perturbations are not in the GO graph and their perturbation can thus not be predicted
['C7orf26+ctrl' 'C14orf178+ctrl' 'RPS10-NUDT3+ctrl' 'SEM1+ctrl' 'FAU+ctrl']
Local copy of pyg dataset is detected. Loading...
Done!
Local copy of split is detected. Loading...
Simulation split test composition:
combo_seen0:0
combo_seen1:0
combo_seen2:0
unseen_single:272
Done!
Creating dataloaders....
Done!
Found local GO graph CSV...
Start Training...
Epoch 2 Step 2001 Train Loss: 0.6811
Epoch 2 Step 2051 Train Loss: 0.6085
Epoch 2 Step 2101 Train Loss: 0.5987
Epoch 2 Step 2151 Train Loss: 0.5967
Epoch 2 Step 2201 Train Loss: 0.5779
Epoch 2 Step 2251 Train Loss: 0.5579
Epoch 2 Step 2301 Train Loss: 0.6144
Epoch 2 Step 2351 Train Loss: 0.6028
Epoch 2 Step 2401 Train Loss: 0.5973
Epoch 2 Step 2451 Train Loss: 0.6265
Epoch 2 Step 2501 Train Loss: 0.4778
Epoch 2 Step 2551 Train Loss: 0.5892
Epoch 2 Step 2601 Train Loss: 0.5923
Epoch 2 Step 2651 Train Loss: 0.5755
Epoch 2 Step 2701 Train Loss: 0.6695
Epoch 2 Step 2751 Train Loss: 0.6567
Epoch 2 Step 2801 Train Loss: 0.6268
Epoch 2 Step 2851 Train Loss: 0.5959
Epoch 2 Step 2901 Train Loss: 0.5970
Epoch 2 Step 2951 Train Loss: 0.6448
Epoch 2 Step 3001 Train Loss: 0.5361
Epoch 2 Step 3051 Train Loss: 0.5939
Epoch 2 Step 3101 Train Loss: 0.7332
Epoch 2 Step 3151 Train Loss: 0.5987
Epoch 2 Step 3201 Train Loss: 0.6040
Epoch 2 Step 3251 Train Loss: 0.6358
Epoch 2 Step 3301 Train Loss: 0.5784
Epoch 2 Step 3351 Train Loss: 0.6120
Epoch 2 Step 3401 Train Loss: 0.6373
Epoch 2 Step 3451 Train Loss: 0.5640
Epoch 2 Step 3501 Train Loss: 0.6185
Traceback (most recent call last):
  File "C:\test\llm_project\nexus-science-win\outputs\analysis\run_20\run_20c_k562_rpe1.py", line 167, in main
    gears_model.train(
  File "C:\Users\hgh97\miniconda3\envs\ai_env\Lib\site-packages\gears\gears.py", line 543, in train
    train_res = evaluate(train_loader, self.model,
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hgh97\miniconda3\envs\ai_env\Lib\site-packages\gears\inference.py", line 48, in evaluate
    truth = torch.stack(truth)
            ^^^^^^^^^^^^^^^^^^
RuntimeError: [enforce fail at alloc_cpu.cpp:114] data. DefaultCPUAllocator: not enough memory: you tried to allocate 2250880000 bytes.
PyTorch 2.5.1, CUDA=True
GPU: NVIDIA GeForce RTX 4060 Ti, VRAM: 8.6 GB

============================================================
Processing K562...
  1092 perturbations, 5000 genes
  Training GEARS model...
here1
  [ERROR] GEARS training failed: Unable to allocate 2.85 MiB for an array with shape (747879,) and data type float32
  Computing Ridge baseline metrics...
  K562 completed in 8902.2s

============================================================
Processing RPE1...
  1543 perturbations, 5000 genes
  Training GEARS model...
here1
  [ERROR] GEARS training failed: [enforce fail at alloc_cpu.cpp:114] data. DefaultCPUAllocator: not enough memory: you tried to allocate 2250880000 bytes.
  Computing Ridge baseline metrics...
  RPE1 completed in 2787.8s

Total runtime: 11701.8s
